Date,Issuer,Symbol,Lead/Joint-Lead Manager,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Chg Opening,$ Chg Close,Star Ratings,Performed
2010/10/7,Daqo New Energy ,DQ,Morgan Stanley,$9.50 ,$9.98 ,$10.25 ,7.89%,$0.48 ,$0.75 ,1,
2010/10/8,Cazador Acquisition Corporation ,CAZAU,Rodman & Renshaw,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/10/8,Ellington Financial LLC ,EFC,Deutsche Bank Securities,$22.50 ,$21.50 ,$21.75 ,-3.33%,($1.00),($0.75),1,
2010/10/8,Global Education & Technology Group ,GEDU,Credit Suisse/ BofA Merrill Lynch,$10.50 ,$12.00 ,$12.20 ,16.19%,$1.50 ,$1.70 ,3,
2010/10/12,Hicks Acquisition Company 11 ,HKACU,Citi/Deutsche Bank,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/10/14,Campus Crest Communities ,CCG,"Raymond James/ Citi/ Goldman, Sachs/ Barclay Capital/ RBC Capital Markets",$12.50 ,$12.50 ,$12.51 ,0.08%,$0.00 ,$0.01 ,1,
2010/10/15,Body Central ,BODY,Piper Jaffray/ Jefferies & Company,$13.00 ,$14.49 ,$13.00 ,0.00%,$1.49 ,$0.00 ,2,
2010/10/15,Tower International ,TOWR,Goldman Sachs/Citi/J.P. Morgan,$13.00 ,$13.55 ,$13.00 ,0.00%,$0.55 ,$0.00 ,1,
2010/10/19,NetSpend Holdings ,NTSP,"Goldman, Sachs/ BofA Merrill Lynch/ William Blair",$11.00 ,$13.00 ,$13.00 ,18.18%,$2.00 ,$2.00 ,2,
2010/10/19,ShangPharma ,SHP,Citi/ J.P. Morgan,$15.00 ,$15.00 ,$12.75 ,-15.00%,$0.00 ,($2.25),3,Missed
2010/10/20,TAL Education Group ,XRS,Credit Suisse/ Morgan Stanley,$10.00 ,$14.00 ,$15.00 ,50.00%,$4.00 ,$5.00 ,2,
2010/10/21,Bravo Brio Restaurant Group ,BBRG,Jefferies & Company/ Piper Jaffray/ Wells Fargo Securities,$14.00 ,$14.50 ,$15.90 ,13.57%,$0.50 ,$1.90 ,2,
2010/10/21,Vera Bradley ,VRA,Baird/ Piper Jaffray,$16.00 ,$23.00 ,$24.85 ,55.31%,$7.00 ,$8.85 ,2,
2010/10/22,Aegerion Pharmaceuticals ,AEGR,Leerink Swann/ Lazard Capital Markets,$9.50 ,$10.00 ,$10.80 ,13.68%,$0.50 ,$1.30 ,1,
2010/10/26,Mecox Lane Limited ,MCOX,Credit Suisse/ UBS Investment Bank,$11.00 ,$17.50 ,$17.26 ,56.91%,$6.50 ,$6.26 ,3,
2010/10/27,Pacific Biosciences of California ,PACB,J.P.Morgan/ Morgan Stanley,$16.00 ,$16.50 ,$16.44 ,2.75%,$0.50 ,$0.44 ,1,
2010/10/28,ExamWorks Group ,EXAM,"Goldman, Sachs & Co./ Credit Suisse",$16.00 ,$16.75 ,$16.80 ,5.00%,$0.75 ,$0.80 ,2,
2010/10/28,SeaCube Container Leasing ,BOX,J.P. Morgan/ Citi/ Deutsche Bank Securities/ Wells Fargo Securities,$10.00 ,$11.00 ,$11.00 ,10.00%,$1.00 ,$1.00 ,1,
2010/10/29,Le Gaga Holdings Limited ,GAGA,BofA Merrill Lynch/ UBS Investment Bank,$9.50 ,$9.06 ,$11.26 ,18.53%,($0.44),$1.76 ,3,
2010/11/2,Xueda Education Group ,XUE,Goldman Sachs (Asia) L.L.C.,$9.50 ,$14.30 ,$12.50 ,31.58%,$4.80 ,$3.00 ,3,
2010/11/3,SinoTech Energy Limited ,CTE,Citi/ UBS Investment Bank/ Deutsche Bank Securities,$8.50 ,$8.50 ,$6.86 ,-19.29%,$0.00 ,($1.64),2,Missed
2010/11/3,SodaStream International Ltd. ,SODA,J.P. Morgan/ Deutsche Bank Securities,$20.00 ,$24.75 ,$24.12 ,20.60%,$4.75 ,$4.12 ,2,
2010/11/4,Costamare ,CMRE,Morgan Stanley/ BofA Merrill Lynch,$12.00 ,$12.02 ,$11.85 ,-1.25%,$0.02 ,($0.15),1,
2010/11/5,Primo Water ,PRMW,Stifel Nicolaus Weisel,$12.00 ,$14.86 ,$12.95 ,7.92%,$2.86 ,$0.95 ,1,
2010/11/5,The Fresh Market ,TFM,BofA Merrill Lynch/J.P. Morgan/Goldman Sachs,$22.00 ,$34.00 ,$32.11 ,45.95%,$12.00 ,$10.11 ,3,
2010/11/10,Noah Holdings Limited ,NOAH,J.P. Morgan/ BofA Merrill Lynch,$12.00 ,$15.00 ,$15.99 ,33.25%,$3.00 ,$3.99 ,3,
2010/11/10,RDA Microelectronics ,RDA,Morgan Stanley/ Credit Suisse,$9.00 ,$10.11 ,$10.75 ,19.44%,$1.11 ,$1.75 ,2,
2010/11/11,Complete Genomics ,GNOM,UBS Investment Bank/ Jefferies & Company,$9.00 ,$8.50 ,$8.03 ,-10.78%,($0.50),($0.97),1,
2010/11/11,Inph ,IPHI,Morgan Stanley.Deutsche Bank/Jefferies,$12.00 ,$15.13 ,$15.30 ,27.50%,$3.13 ,$3.30 ,3,
2010/11/17,Bitauto Holdings Limited ,BITA,Citi/ UBS Investment Bank,$12.00 ,$12.00 ,$12.45 ,3.75%,$0.00 ,$0.45 ,3,Missed
2010/11/17,Booz Allen & Hamilton ,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,$17.00 ,$17.26 ,$19.25 ,13.24%,$0.26 ,$2.25 ,2,
2010/11/18,General Motors Company ,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,$33.00 ,$35.00 ,$34.19 ,3.61%,$2.00 ,$1.19 ,3,
2010/11/18,LPL investmens ,LPLA,Goldman Sachs/Morgan Stanley,$30.00 ,$33.05 ,$32.15 ,7.17%,$3.05 ,$2.15 ,2,
2010/11/19,Aeroflex Holdings ,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",$13.50 ,$12.67 ,$12.67 ,-6.15%,($0.83),($0.83),1,
2010/11/19,Lizhan Environmental ,LZEN,Maxim Group LLC,$4.00 ,$4.00 ,$4.01 ,0.25%,$0.00 ,$0.01 ,1,
2010/11/23,China Xiniya Fashion Limited ,XNY,Cowen,$11.00 ,$11.00 ,$9.95 ,-9.55%,$0.00 ,($1.05),1,Missed
2010/11/23,Zogenix ,ZGNX,Wells Fargo Securities/ Leerink Swann,$4.00 ,$5.00 ,$3.98 ,-0.50%,$1.00 ,($0.02),1,
2010/11/24,Anacor Pharmaceuticals ,ANAC,Citi/ Deutsche Bank Securities,$5.00 ,$5.00 ,$5.09 ,1.80%,$0.00 ,$0.09 ,1,
2010/11/24,L&L Acquisition ,LLACQU,Morgan Joseph,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/11/24,SYSWIN ,SYSW,Morgan Stanley,$7.00 ,$7.00 ,$6.20 ,-11.43%,$0.00 ,($0.80),1,
2010/12/2,FXCM ,FXCM,Credit Suisse/ J.P. Morgan/ Citi,$14.00 ,$15.00 ,$14.85 ,6.07%,$1.00 ,$0.85 ,1,Missed
2010/12/7,Targa Resources Investments ,TRGP,Barclays Capital,$22.00 ,$24.10 ,$24.70 ,12.27%,$2.10 ,$2.70 ,2,
2010/12/8,CTPartners Executive Search  ,CTP,William Blair & Company/ C.L. King & Associates,$13.00 ,$13.00 ,$13.00 ,0.00%,$0.00 ,$0.00 ,2,Missed
2010/12/8,E-Commerce China Dangdang ,DANG,Credit Suisse/ Morgan Stanley,$16.00 ,$24.50 ,$29.91 ,86.94%,$8.50 ,$13.91 ,3,
2010/12/8,Youku.com ,YOKU,Goldman Sachs (Asia),$12.80 ,$27.00 ,$27.00 ,110.94%,$14.20 ,$14.20 ,3,
2010/12/9,Bona Film Group Limited ,BONA,BofA Merrill Lynch/ J.P. Morgan,$8.50 ,$8.50 ,$6.60 ,-22.35%,$0.00 ,($1.90),2,Missed
2010/12/9,First Republic Bank ,FRC,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan,$25.50 ,$27.25 ,$27.92 ,9.49%,$1.75 ,$2.42 ,1,
2010/12/9,SemiLeds ,LEDS,BofA Merrill Lynch/ Barclays Capital/ Jefferies,$17.00 ,$23.14 ,$25.76 ,51.53%,$6.14 ,$8.76 ,3,
2010/12/10,FlatWorld Acquisition ,FTWAU,Rodman & Renshaw/ EarlyBirdCapital,$10.00 ,$10.00 ,$10.01 ,0.10%,$0.00 ,$0.01 ,1,
2010/12/10,Lentuo International ,LAS,Cowen/ HSBC,$8.00 ,$8.50 ,$8.38 ,4.75%,$0.50 ,$0.38 ,1,
2010/12/10,Sky-mobi Limited  ,MOBI,Citi,$8.00 ,$6.00 ,$6.00 ,-25.00%,($2.00),($2.00),1,
2010/12/14,iSoftStone Holdings Limited ,ISS,UBS Investment Bank/ J.P. Morgan/ Morgan Stanley,$13.00 ,$16.00 ,$16.20 ,24.62%,$3.00 ,$3.20 ,2,
2010/12/15,FleetCor Technologies ,FLT,"J.P. Morgan/ Goldman, Sachs",$23.00 ,$25.00 ,$27.75 ,20.65%,$2.00 ,$4.75 ,2,
2010/12/15,GAIN Capital Holdings ,GCAP,Morgan Stanley/Deutsche Bank,$9.00 ,$9.05 ,$8.85 ,-1.67%,$0.05 ,($0.15),1,
2010/12/15,RigNet ,RNET,Deutsche Bank Securities/ Jefferies & Company,$12.00 ,$12.00 ,$12.55 ,4.58%,$0.00 ,$0.55 ,1,
2010/12/15,Walker & Dunlop ,WD,"Credit Suisse/ Keefe, Bruyette & Woods/ Morgan Stanley",$10.00 ,$9.90 ,$9.90 ,-1.00%,($0.10),($0.10),1,
2010/12/16,Swift Holdings ,SWFT,Morgan Stanley/ BofA Merrill Lynch/ Wells Fargo Securities,$11.00 ,$11.00 ,$11.10 ,0.91%,$0.00 ,$0.10 ,1,
2010/12/17,Fortegra Financial ,FRF,Piper Jaffray/ SunTrust Robinson Humphrey,$11.00 ,$11.00 ,$11.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/12/17,"QR Energy, LP ",QRE,Wells Fargo Securities,$20.00 ,$19.90 ,$19.60 ,-2.00%,($0.10),($0.40),1,
2010/12/16,Ventrus Biosciences ,VTUS,"Rodman & Renshaw, LLC/ National Securities",$6.00 ,$7.47 ,$6.30 ,5.00%,$1.47 ,$0.30 ,1,
2010/12/21,"Ossen Innovation Co., Ltd. ",OSN,"Global Hunter Securities, LLC/ Knight Capital Markets",$4.50 ,$4.74 ,$4.25 ,-5.56%,$0.24 ,($0.25),1,
